timestamp,date,hour,stress_avg,stress_min,stress_max,stress_count,simulated_body_battery
2020-11-24 07:00:00,2020-11-24,7,16.8,3,45,43,100
2020-11-24 08:00:00,2020-11-24,8,44.2,23,60,12,97.5
2020-11-24 09:00:00,2020-11-24,9,89.7,80,96,18,90.7
2020-11-24 10:00:00,2020-11-24,10,83.3,77,97,25,84.7
2020-11-24 11:00:00,2020-11-24,11,77.6,68,93,28,79.4
2020-11-24 12:00:00,2020-11-24,12,87.5,86,89,2,72.9
2020-11-24 13:00:00,2020-11-24,13,86.5,78,92,57,66.5
2020-11-24 14:00:00,2020-11-24,14,86.8,72,96,50,60.1
2020-11-24 15:00:00,2020-11-24,15,87.8,77,96,28,53.6
2020-11-24 16:00:00,2020-11-24,16,90.7,86,95,14,46.7
2020-11-24 17:00:00,2020-11-24,17,79.7,63,94,49,41.1
2020-11-24 18:00:00,2020-11-24,18,75.4,56,84,29,36.1
2020-11-24 19:00:00,2020-11-24,19,62.5,36,81,51,32.1
2020-11-24 20:00:00,2020-11-24,20,35.3,22,54,52,30.2
2020-11-24 21:00:00,2020-11-24,21,21.5,5,73,48,31.2
2020-11-24 22:00:00,2020-11-24,22,11.4,0,33,57,32.2
2020-11-24 23:00:00,2020-11-24,23,13.9,1,42,55,33.2
2020-11-25 00:00:00,2020-11-25,0,14.1,1,23,60,40.7
2020-11-25 01:00:00,2020-11-25,1,11.4,0,23,60,48.2
2020-11-25 02:00:00,2020-11-25,2,20.2,3,24,60,55.4
2020-11-25 03:00:00,2020-11-25,3,11.6,0,24,59,62.9
2020-11-25 04:00:00,2020-11-25,4,15.0,0,24,59,70.3
2020-11-25 05:00:00,2020-11-25,5,16.4,0,38,60,77.7
2020-11-25 06:00:00,2020-11-25,6,18.3,3,42,60,79.7
2020-11-25 07:00:00,2020-11-25,7,20.2,5,42,58,80.7
2020-11-25 08:00:00,2020-11-25,8,47.2,32,61,19,77.9
2020-11-25 09:00:00,2020-11-25,9,77.0,48,88,22,72.7
2020-11-25 11:00:00,2020-11-25,11,66.4,51,85,47,68.4
2020-11-25 12:00:00,2020-11-25,12,58.7,38,81,11,64.7
2020-11-25 13:00:00,2020-11-25,13,61.6,20,81,58,60.7
2020-11-25 14:00:00,2020-11-25,14,51.5,6,75,39,57.6
2020-11-25 15:00:00,2020-11-25,15,50.3,33,72,18,54.6
2020-11-25 16:00:00,2020-11-25,16,56.8,29,89,19,51.1
2020-11-25 17:00:00,2020-11-25,17,61.8,4,84,46,47.1
2020-11-25 18:00:00,2020-11-25,18,77.1,65,85,10,41.9
2020-11-25 20:00:00,2020-11-25,20,30.7,13,48,9,40.4
2020-11-25 21:00:00,2020-11-25,21,44.1,18,84,7,37.9
2020-11-25 22:00:00,2020-11-25,22,18.2,1,92,55,38.9
2020-11-25 23:00:00,2020-11-25,23,12.8,2,63,53,39.9
2020-11-26 00:00:00,2020-11-26,0,16.9,3,25,59,47.2
2020-11-26 01:00:00,2020-11-26,1,18.6,7,34,43,54.5
2020-11-26 02:00:00,2020-11-26,2,22.5,9,35,33,61.6
2020-11-26 03:00:00,2020-11-26,3,21.5,11,39,58,68.7
2020-11-26 04:00:00,2020-11-26,4,16.5,5,25,51,76.0
2020-11-26 05:00:00,2020-11-26,5,20.4,7,24,52,83.2
2020-11-26 06:00:00,2020-11-26,6,17.8,1,28,55,85.2
2020-11-26 07:00:00,2020-11-26,7,39.6,17,82,47,83.0
2020-11-26 08:00:00,2020-11-26,8,76.5,61,84,6,77.9
2020-11-26 09:00:00,2020-11-26,9,91.9,88,95,17,70.8
2020-11-26 10:00:00,2020-11-26,10,77.3,66,96,46,65.6
2020-11-26 11:00:00,2020-11-26,11,66.5,42,81,51,61.2
2020-11-26 12:00:00,2020-11-26,12,63.9,35,84,39,57.1
2020-11-26 13:00:00,2020-11-26,13,86.8,67,93,28,50.7
2020-11-26 14:00:00,2020-11-26,14,83.7,76,92,53,44.7
2020-11-26 15:00:00,2020-11-26,15,78.1,66,88,46,39.3
2020-11-26 16:00:00,2020-11-26,16,69.6,52,87,55,34.7
2020-11-26 17:00:00,2020-11-26,17,70.5,50,85,47,30.1
2020-11-26 18:00:00,2020-11-26,18,78.1,73,84,7,24.7
2020-11-26 19:00:00,2020-11-26,19,54.4,42,77,8,21.4
2020-11-26 20:00:00,2020-11-26,20,28.5,14,66,43,20.1
2020-11-26 21:00:00,2020-11-26,21,24.1,9,66,37,21.1
2020-11-26 22:00:00,2020-11-26,22,22.1,10,39,50,22.1
2020-11-26 23:00:00,2020-11-26,23,27.1,16,69,45,20.9
2020-11-27 00:00:00,2020-11-27,0,22.5,12,41,54,28.0
2020-11-27 01:00:00,2020-11-27,1,23.4,12,45,43,35.1
2020-11-27 02:00:00,2020-11-27,2,17.9,1,66,60,42.4
2020-11-27 03:00:00,2020-11-27,3,17.0,0,34,60,49.7
2020-11-27 04:00:00,2020-11-27,4,11.7,0,31,60,57.2
2020-11-27 05:00:00,2020-11-27,5,13.5,1,45,58,64.7
2020-11-27 06:00:00,2020-11-27,6,19.9,0,57,56,66.7
2020-11-27 07:00:00,2020-11-27,7,34.1,11,89,44,64.9
2020-11-27 08:00:00,2020-11-27,8,73.1,32,99,41,60.1
2020-11-27 09:00:00,2020-11-27,9,96.5,96,97,2,52.5
2020-11-27 10:00:00,2020-11-27,10,78.3,63,89,47,47.1
2020-11-27 11:00:00,2020-11-27,11,70.2,48,90,46,42.5
2020-11-27 12:00:00,2020-11-27,12,81.4,69,88,55,36.7
2020-11-27 13:00:00,2020-11-27,13,85.4,78,93,48,30.5
2020-11-27 14:00:00,2020-11-27,14,79.5,71,84,42,24.9
2020-11-27 15:00:00,2020-11-27,15,75.4,64,81,17,19.9
2020-11-27 17:00:00,2020-11-27,17,72.7,45,85,44,15.1
2020-11-27 18:00:00,2020-11-27,18,79.9,74,87,28,9.5
2020-11-27 19:00:00,2020-11-27,19,51.1,43,62,9,6.4
2020-11-27 20:00:00,2020-11-27,20,19.1,9,40,54,7.4
2020-11-27 21:00:00,2020-11-27,21,15.7,0,27,47,8.4
2020-11-27 22:00:00,2020-11-27,22,11.9,1,25,52,9.4
2020-11-27 23:00:00,2020-11-27,23,19.5,3,53,53,10.4
2020-11-28 00:00:00,2020-11-28,0,14.9,2,29,57,17.8
2020-11-28 01:00:00,2020-11-28,1,12.2,1,37,59,25.3
2020-11-28 02:00:00,2020-11-28,2,18.0,3,33,59,32.6
2020-11-28 03:00:00,2020-11-28,3,11.0,0,24,58,40.2
2020-11-28 04:00:00,2020-11-28,4,14.6,0,33,59,47.6
2020-11-28 05:00:00,2020-11-28,5,16.3,0,48,55,54.9
2020-11-28 06:00:00,2020-11-28,6,16.0,2,33,47,56.9
2020-11-28 07:00:00,2020-11-28,7,40.3,10,74,51,54.7
2020-11-28 08:00:00,2020-11-28,8,51.1,36,63,10,51.6
2020-11-28 09:00:00,2020-11-28,9,65.2,7,92,17,47.4
2020-11-28 10:00:00,2020-11-28,10,79.0,52,95,21,41.9
2020-11-28 13:00:00,2020-11-28,13,32.3,0,80,35,40.3
2020-11-28 14:00:00,2020-11-28,14,62.0,10,87,4,36.4
2020-11-28 15:00:00,2020-11-28,15,69.5,20,86,45,31.8
2020-11-28 16:00:00,2020-11-28,16,77.4,70,88,14,26.5
2020-11-28 17:00:00,2020-11-28,17,80.5,75,93,15,20.9
2020-11-28 18:00:00,2020-11-28,18,87.4,69,97,12,14.4
2020-11-28 19:00:00,2020-11-28,19,68.2,39,85,46,9.9
2020-11-28 20:00:00,2020-11-28,20,67.1,53,90,47,5.6
2020-11-28 21:00:00,2020-11-28,21,43.6,13,72,45,5
2020-11-28 22:00:00,2020-11-28,22,16.8,2,24,58,6.0
2020-11-28 23:00:00,2020-11-28,23,10.2,0,33,59,7.0
2020-11-29 00:00:00,2020-11-29,0,8.6,0,24,60,14.7
2020-11-29 01:00:00,2020-11-29,1,16.4,0,72,56,22.0
2020-11-29 02:00:00,2020-11-29,2,3.1,0,14,59,29.9
2020-11-29 03:00:00,2020-11-29,3,5.8,0,27,59,37.6
2020-11-29 04:00:00,2020-11-29,4,9.3,0,22,60,45.3
2020-11-29 05:00:00,2020-11-29,5,7.5,0,24,59,53.0
2020-11-29 06:00:00,2020-11-29,6,14.2,1,45,60,55.0
2020-11-29 07:00:00,2020-11-29,7,16.7,2,57,24,56.0
2020-11-29 08:00:00,2020-11-29,8,68.7,58,86,17,51.5
2020-11-29 09:00:00,2020-11-29,9,63.3,8,92,57,47.4
2020-11-29 10:00:00,2020-11-29,10,90.9,70,98,30,40.5
2020-11-29 11:00:00,2020-11-29,11,92.5,85,96,15,33.4
2020-11-29 12:00:00,2020-11-29,12,67.0,44,95,45,29.0
2020-11-29 13:00:00,2020-11-29,13,76.8,61,96,50,23.8
2020-11-29 14:00:00,2020-11-29,14,73.6,42,96,49,18.9
2020-11-29 15:00:00,2020-11-29,15,79.6,72,84,39,13.4
2020-11-29 16:00:00,2020-11-29,16,55.4,33,80,24,9.9
2020-11-29 17:00:00,2020-11-29,17,66.5,48,81,33,5.6
2020-11-29 18:00:00,2020-11-29,18,58.3,54,66,3,5
2020-11-29 19:00:00,2020-11-29,19,36.0,14,77,53,5
2020-11-29 20:00:00,2020-11-29,20,15.8,1,36,60,6.0
2020-11-29 21:00:00,2020-11-29,21,6.4,0,33,58,7.0
2020-11-29 22:00:00,2020-11-29,22,3.2,0,12,53,8.0
2020-11-29 23:00:00,2020-11-29,23,12.0,0,24,60,9.0
2020-11-30 00:00:00,2020-11-30,0,5.9,0,28,59,16.8
2020-11-30 01:00:00,2020-11-30,1,12.2,0,66,57,24.3
2020-11-30 02:00:00,2020-11-30,2,13.9,0,24,60,31.7
2020-11-30 03:00:00,2020-11-30,3,2.9,0,17,60,39.6
2020-11-30 04:00:00,2020-11-30,4,14.7,0,47,60,47.0
2020-11-30 05:00:00,2020-11-30,5,17.7,0,79,54,54.3
2020-11-30 06:00:00,2020-11-30,6,28.4,12,62,48,56.3
2020-11-30 07:00:00,2020-11-30,7,62.0,62,62,1,52.3
2020-11-30 08:00:00,2020-11-30,8,36.7,3,83,17,50.4
2020-11-30 09:00:00,2020-11-30,9,79.1,39,92,17,44.9
2020-11-30 10:00:00,2020-11-30,10,83.6,72,91,9,38.9
2020-11-30 11:00:00,2020-11-30,11,84.8,75,90,4,32.7
2020-11-30 12:00:00,2020-11-30,12,56.0,24,87,25,29.3
2020-11-30 13:00:00,2020-11-30,13,42.4,23,78,25,26.9
2020-11-30 14:00:00,2020-11-30,14,59.1,36,76,21,23.1
2020-11-30 15:00:00,2020-11-30,15,61.8,14,81,60,19.2
2020-11-30 16:00:00,2020-11-30,16,75.0,23,93,60,14.2
2020-11-30 17:00:00,2020-11-30,17,79.0,14,96,55,8.7
2020-11-30 18:00:00,2020-11-30,18,89.9,80,94,56,5
2020-11-30 19:00:00,2020-11-30,19,84.6,66,93,52,5
2020-11-30 20:00:00,2020-11-30,20,95.8,95,96,4,5
2020-11-30 21:00:00,2020-11-30,21,88.0,75,96,3,5
2020-11-30 22:00:00,2020-11-30,22,32.6,6,63,9,5
2020-11-30 23:00:00,2020-11-30,23,64.4,2,95,43,5
2020-12-01 00:00:00,2020-12-01,0,57.8,1,92,58,10.7
2020-12-01 01:00:00,2020-12-01,1,64.2,3,96,60,16.1
2020-12-01 02:00:00,2020-12-01,2,94.2,85,97,60,20.4
2020-12-01 03:00:00,2020-12-01,3,81.2,1,97,56,25.1
2020-12-01 04:00:00,2020-12-01,4,94.5,89,98,60,29.3
2020-12-01 05:00:00,2020-12-01,5,93.9,67,97,60,33.6
2020-12-01 06:00:00,2020-12-01,6,81.2,16,97,56,35.6
2020-12-01 07:00:00,2020-12-01,7,84.5,36,96,52,29.4
2020-12-01 08:00:00,2020-12-01,8,56.8,6,89,55,25.9
2020-12-01 09:00:00,2020-12-01,9,84.7,54,93,49,19.7
2020-12-01 10:00:00,2020-12-01,10,36.6,0,93,47,17.8
2020-12-01 11:00:00,2020-12-01,11,16.9,0,97,54,18.8
2020-12-01 12:00:00,2020-12-01,12,71.9,2,97,50,14.1
2020-12-01 13:00:00,2020-12-01,13,89.7,76,96,60,7.3
2020-12-01 14:00:00,2020-12-01,14,82.2,56,96,59,5
2020-12-01 15:00:00,2020-12-01,15,74.6,34,96,59,5
2020-12-01 16:00:00,2020-12-01,16,76.8,5,96,54,5
2020-12-01 17:00:00,2020-12-01,17,50.4,4,84,40,5
2020-12-01 18:00:00,2020-12-01,18,79.3,54,94,22,5
2020-12-01 19:00:00,2020-12-01,19,24.5,0,75,53,6.0
2020-12-01 20:00:00,2020-12-01,20,35.6,2,85,54,5
2020-12-01 21:00:00,2020-12-01,21,51.5,5,76,51,5
2020-12-01 22:00:00,2020-12-01,22,58.2,17,73,12,5
2020-12-02 00:00:00,2020-12-02,0,92.0,92,92,1,9.3
2020-12-02 01:00:00,2020-12-02,1,47.8,7,94,39,15.4
2020-12-02 02:00:00,2020-12-02,2,63.2,20,90,48,20.9
2020-12-02 03:00:00,2020-12-02,3,90.6,58,97,46,25.3
2020-12-02 04:00:00,2020-12-02,4,91.7,78,97,48,29.6
2020-12-02 05:00:00,2020-12-02,5,88.0,68,98,52,34.1
2020-12-02 06:00:00,2020-12-02,6,88.2,70,96,58,36.1
2020-12-02 07:00:00,2020-12-02,7,87.4,39,96,55,29.6
2020-12-02 08:00:00,2020-12-02,8,89.7,76,96,49,22.8
2020-12-02 09:00:00,2020-12-02,9,87.8,59,98,46,16.3
2020-12-02 10:00:00,2020-12-02,10,86.4,52,97,32,9.9
2020-12-02 11:00:00,2020-12-02,11,88.4,76,96,57,5
2020-12-02 12:00:00,2020-12-02,12,82.9,73,93,59,5
2020-12-02 13:00:00,2020-12-02,13,84.5,65,97,56,5
2020-12-02 14:00:00,2020-12-02,14,95.2,91,99,19,5
2020-12-02 15:00:00,2020-12-02,15,79.0,71,87,2,5
2020-12-02 16:00:00,2020-12-02,16,62.6,15,87,33,5
2020-12-02 17:00:00,2020-12-02,17,86.6,69,98,11,5
2020-12-02 18:00:00,2020-12-02,18,79.4,54,97,48,5
2020-12-02 19:00:00,2020-12-02,19,90.6,73,98,47,5
2020-12-02 20:00:00,2020-12-02,20,84.0,52,93,55,5
2020-12-02 21:00:00,2020-12-02,21,81.2,48,92,51,5
2020-12-02 22:00:00,2020-12-02,22,65.8,25,91,32,5
2020-12-02 23:00:00,2020-12-02,23,69.4,47,80,58,5
2020-12-03 00:00:00,2020-12-03,0,52.1,21,79,59,10.9
2020-12-03 01:00:00,2020-12-03,1,47.5,10,87,34,17.0
2020-12-03 02:00:00,2020-12-03,2,40.0,5,66,52,23.4
2020-12-03 03:00:00,2020-12-03,3,27.6,6,75,29,30.3
2020-12-03 04:00:00,2020-12-03,4,22.9,4,65,49,37.4
2020-12-03 05:00:00,2020-12-03,5,21.8,5,31,24,44.5
2020-12-03 06:00:00,2020-12-03,6,14.8,0,75,57,46.5
2020-12-03 07:00:00,2020-12-03,7,28.9,2,66,53,45.2
2020-12-03 08:00:00,2020-12-03,8,26.4,2,52,52,44.1
2020-12-03 09:00:00,2020-12-03,9,21.2,3,52,48,45.1
2020-12-03 10:00:00,2020-12-03,10,39.4,20,57,16,43.0
2020-12-03 11:00:00,2020-12-03,11,71.0,48,89,5,38.3
2020-12-03 12:00:00,2020-12-03,12,77.0,46,96,45,33.0
2020-12-03 13:00:00,2020-12-03,13,46.0,2,83,48,30.4
2020-12-03 14:00:00,2020-12-03,14,66.0,10,89,59,26.1
2020-12-03 15:00:00,2020-12-03,15,55.9,39,86,53,22.6
2020-12-03 16:00:00,2020-12-03,16,49.4,19,88,7,19.6
2020-12-03 17:00:00,2020-12-03,17,66.3,13,93,45,15.3
2020-12-03 18:00:00,2020-12-03,18,86.5,72,93,50,9.0
2020-12-03 19:00:00,2020-12-03,19,66.6,47,81,60,5
2020-12-03 20:00:00,2020-12-03,20,40.4,9,67,48,5
2020-12-03 21:00:00,2020-12-03,21,19.8,8,38,35,6.0
2020-12-03 22:00:00,2020-12-03,22,17.8,5,42,26,7.0
2020-12-03 23:00:00,2020-12-03,23,14.3,0,24,59,8.0
2020-12-04 00:00:00,2020-12-04,0,13.2,0,30,55,15.5
2020-12-04 01:00:00,2020-12-04,1,9.1,0,24,59,23.1
2020-12-04 02:00:00,2020-12-04,2,6.7,0,24,57,30.8
2020-12-04 03:00:00,2020-12-04,3,9.6,0,26,58,38.5
2020-12-04 04:00:00,2020-12-04,4,20.0,1,24,60,45.7
2020-12-04 05:00:00,2020-12-04,5,4.3,0,16,59,53.5
2020-12-04 06:00:00,2020-12-04,6,9.4,0,51,55,55.5
2020-12-04 07:00:00,2020-12-04,7,11.0,11,11,1,56.5
2020-12-04 11:00:00,2020-12-04,11,64.2,22,84,30,52.4
2020-12-04 12:00:00,2020-12-04,12,69.5,49,88,30,47.8
2020-12-04 13:00:00,2020-12-04,13,68.0,12,93,52,43.4
2020-12-04 14:00:00,2020-12-04,14,57.7,24,93,54,39.7
2020-12-04 15:00:00,2020-12-04,15,60.0,14,83,54,35.9
2020-12-04 16:00:00,2020-12-04,16,66.0,36,81,58,31.7
2020-12-04 17:00:00,2020-12-04,17,69.8,24,82,53,27.1
2020-12-04 18:00:00,2020-12-04,18,67.8,35,84,55,22.6
2020-12-04 19:00:00,2020-12-04,19,41.0,9,78,53,20.4
2020-12-04 20:00:00,2020-12-04,20,43.6,1,75,58,17.9
2020-12-04 21:00:00,2020-12-04,21,35.3,10,88,47,16.1
2020-12-04 22:00:00,2020-12-04,22,39.9,1,83,56,13.9
2020-12-04 23:00:00,2020-12-04,23,28.5,0,87,51,12.6
2020-12-05 00:00:00,2020-12-05,0,41.6,0,73,56,18.9
2020-12-05 01:00:00,2020-12-05,1,32.1,2,83,59,25.6
2020-12-05 02:00:00,2020-12-05,2,71.0,2,90,57,30.8
2020-12-05 03:00:00,2020-12-05,3,76.7,40,90,58,35.7
2020-12-05 04:00:00,2020-12-05,4,67.2,7,93,56,41.0
2020-12-05 05:00:00,2020-12-05,5,58.5,4,93,57,46.7
2020-12-05 06:00:00,2020-12-05,6,39.3,1,87,58,48.7
2020-12-05 07:00:00,2020-12-05,7,59.8,16,82,55,44.9
2020-12-05 08:00:00,2020-12-05,8,75.5,14,96,53,39.9
2020-12-05 09:00:00,2020-12-05,9,83.2,44,93,22,33.9
2020-12-05 10:00:00,2020-12-05,10,47.1,1,87,34,31.1
2020-12-05 11:00:00,2020-12-05,11,52.1,8,86,56,27.9
2020-12-05 12:00:00,2020-12-05,12,54.1,15,77,51,24.6
2020-12-05 13:00:00,2020-12-05,13,65.7,33,93,45,20.4
2020-12-05 14:00:00,2020-12-05,14,60.0,57,63,3,16.6
2020-12-05 17:00:00,2020-12-05,17,44.6,31,71,13,14.0
2020-12-05 18:00:00,2020-12-05,18,35.8,8,63,47,12.1
2020-12-05 19:00:00,2020-12-05,19,23.3,5,40,50,13.1
2020-12-05 20:00:00,2020-12-05,20,19.4,0,38,57,14.1
2020-12-05 21:00:00,2020-12-05,21,16.4,0,24,59,15.1
2020-12-05 22:00:00,2020-12-05,22,17.9,0,25,60,16.1
2020-12-05 23:00:00,2020-12-05,23,16.9,1,24,59,17.1
2020-12-06 00:00:00,2020-12-06,0,13.4,0,24,60,24.6
2020-12-06 01:00:00,2020-12-06,1,15.6,1,24,48,32.0
2020-12-06 02:00:00,2020-12-06,2,11.5,0,24,58,39.5
2020-12-06 03:00:00,2020-12-06,3,19.0,0,24,60,46.7
2020-12-06 04:00:00,2020-12-06,4,12.1,0,24,59,54.3
2020-12-06 05:00:00,2020-12-06,5,15.0,0,24,60,61.7
2020-12-06 06:00:00,2020-12-06,6,14.0,0,24,59,63.7
2020-12-06 07:00:00,2020-12-06,7,17.5,0,38,46,64.7
2020-12-06 08:00:00,2020-12-06,8,42.4,21,65,56,62.3
2020-12-06 09:00:00,2020-12-06,9,39.6,9,84,46,60.1
2020-12-06 10:00:00,2020-12-06,10,55.2,45,70,4,56.7
2020-12-06 11:00:00,2020-12-06,11,51.4,22,85,14,53.6
2020-12-06 13:00:00,2020-12-06,13,63.0,0,93,30,49.5
2020-12-06 14:00:00,2020-12-06,14,67.2,17,90,47,45.2
2020-12-06 15:00:00,2020-12-06,15,79.8,67,97,8,39.6
2020-12-06 16:00:00,2020-12-06,16,52.2,17,87,5,36.4
2020-12-06 17:00:00,2020-12-06,17,82.0,82,82,1,30.6
2020-12-06 18:00:00,2020-12-06,18,55.0,0,86,44,27.2
2020-12-06 19:00:00,2020-12-06,19,59.3,30,98,57,23.4
2020-12-06 20:00:00,2020-12-06,20,40.2,6,71,40,21.2
2020-12-06 23:00:00,2020-12-06,23,17.0,3,75,47,22.2
2020-12-07 00:00:00,2020-12-07,0,13.3,0,24,60,29.7
2020-12-07 01:00:00,2020-12-07,1,15.1,2,24,60,37.1
2020-12-07 02:00:00,2020-12-07,2,5.6,0,52,59,44.9
2020-12-07 03:00:00,2020-12-07,3,13.3,0,24,60,52.3
2020-12-07 04:00:00,2020-12-07,4,3.8,0,24,59,60.2
2020-12-07 05:00:00,2020-12-07,5,13.9,0,24,60,67.6
2020-12-07 06:00:00,2020-12-07,6,2.7,0,11,58,69.6
2020-12-07 07:00:00,2020-12-07,7,11.4,0,24,57,70.6
2020-12-07 08:00:00,2020-12-07,8,9.2,0,22,60,71.6
2020-12-07 09:00:00,2020-12-07,9,9.5,0,32,53,72.6
2020-12-07 10:00:00,2020-12-07,10,10.5,1,33,17,73.6
2020-12-07 11:00:00,2020-12-07,11,59.7,38,84,9,69.8
2020-12-07 12:00:00,2020-12-07,12,1.6,0,4,20,70.8
2020-12-07 13:00:00,2020-12-07,13,27.2,0,78,45,69.7
2020-12-07 14:00:00,2020-12-07,14,51.8,7,84,42,66.5
2020-12-07 15:00:00,2020-12-07,15,60.9,6,86,55,62.7
2020-12-07 16:00:00,2020-12-07,16,47.8,1,89,25,59.8
2020-12-07 17:00:00,2020-12-07,17,89.6,67,96,59,53.1
2020-12-07 18:00:00,2020-12-07,18,91.3,79,96,60,46.1
2020-12-07 19:00:00,2020-12-07,19,83.0,65,94,30,40.1
2020-12-07 20:00:00,2020-12-07,20,63.1,42,84,26,36.1
2020-12-07 21:00:00,2020-12-07,21,42.9,10,77,57,33.7
2020-12-07 22:00:00,2020-12-07,22,36.3,3,75,35,31.8
2020-12-07 23:00:00,2020-12-07,23,22.1,2,74,49,32.8
2020-12-08 00:00:00,2020-12-08,0,55.4,23,85,32,38.6
2020-12-08 01:00:00,2020-12-08,1,28.6,0,48,46,45.4
2020-12-08 02:00:00,2020-12-08,2,12.4,0,24,60,52.9
2020-12-08 03:00:00,2020-12-08,3,4.3,0,16,59,60.7
2020-12-08 04:00:00,2020-12-08,4,6.8,0,23,60,68.5
2020-12-08 05:00:00,2020-12-08,5,3.0,0,28,60,76.3
2020-12-08 06:00:00,2020-12-08,6,11.9,0,33,60,78.3
2020-12-08 07:00:00,2020-12-08,7,9.7,0,41,57,79.3
2020-12-08 08:00:00,2020-12-08,8,8.6,0,47,41,80.3
2020-12-08 09:00:00,2020-12-08,9,69.9,49,91,17,75.8
2020-12-08 10:00:00,2020-12-08,10,81.9,42,93,9,69.9
2020-12-08 11:00:00,2020-12-08,11,70.6,11,89,53,65.3
2020-12-08 12:00:00,2020-12-08,12,76.9,6,95,59,60.1
2020-12-08 13:00:00,2020-12-08,13,92.0,67,97,57,53.0
2020-12-08 14:00:00,2020-12-08,14,91.2,85,96,59,46.1
2020-12-08 15:00:00,2020-12-08,15,74.0,24,89,48,41.1
2020-12-08 16:00:00,2020-12-08,16,78.4,48,93,58,35.7
2020-12-08 17:00:00,2020-12-08,17,82.9,72,94,22,29.8
2020-12-08 19:00:00,2020-12-08,19,52.8,0,87,25,26.6
2020-12-08 20:00:00,2020-12-08,20,88.0,88,88,1,20.0
2020-12-08 21:00:00,2020-12-08,21,23.6,0,78,27,21.0
2020-12-08 22:00:00,2020-12-08,22,11.5,0,54,57,22.0
2020-12-08 23:00:00,2020-12-08,23,9.9,0,24,59,23.0
2020-12-09 00:00:00,2020-12-09,0,6.7,0,23,59,30.7
2020-12-09 01:00:00,2020-12-09,1,10.9,0,25,54,38.3
2020-12-09 02:00:00,2020-12-09,2,15.8,0,24,59,45.7
2020-12-09 03:00:00,2020-12-09,3,13.8,0,24,57,53.1
2020-12-09 04:00:00,2020-12-09,4,14.7,0,24,60,60.5
2020-12-09 05:00:00,2020-12-09,5,4.8,0,44,33,68.3
2020-12-09 06:00:00,2020-12-09,6,22.8,0,53,23,70.3
2020-12-09 07:00:00,2020-12-09,7,64.0,64,64,1,66.2
2020-12-09 08:00:00,2020-12-09,8,44.5,8,84,39,63.7
2020-12-09 09:00:00,2020-12-09,9,83.6,72,96,7,57.6
2020-12-09 10:00:00,2020-12-09,10,83.5,54,99,36,51.6
2020-12-09 12:00:00,2020-12-09,12,86.1,78,93,18,45.3
2020-12-09 13:00:00,2020-12-09,13,74.0,49,94,49,40.4
2020-12-09 14:00:00,2020-12-09,14,86.8,69,97,57,33.9
2020-12-09 15:00:00,2020-12-09,15,92.1,84,95,53,26.9
2020-12-09 16:00:00,2020-12-09,16,95.3,93,96,15,19.4
2020-12-09 17:00:00,2020-12-09,17,93.9,90,97,60,12.2
2020-12-09 18:00:00,2020-12-09,18,86.4,81,91,60,5.8
2020-12-09 19:00:00,2020-12-09,19,81.7,69,96,52,5
2020-12-09 20:00:00,2020-12-09,20,71.1,46,84,58,5
2020-12-09 21:00:00,2020-12-09,21,40.1,29,65,57,5
2020-12-09 22:00:00,2020-12-09,22,20.7,5,66,51,6.0
2020-12-09 23:00:00,2020-12-09,23,11.6,0,25,60,7.0
2020-12-10 00:00:00,2020-12-10,0,13.2,0,44,58,14.5
2020-12-10 01:00:00,2020-12-10,1,12.4,0,40,60,22.0
2020-12-10 02:00:00,2020-12-10,2,13.1,0,24,60,29.5
2020-12-10 03:00:00,2020-12-10,3,18.2,0,24,60,36.7
2020-12-10 04:00:00,2020-12-10,4,8.2,0,24,59,44.4
2020-12-10 05:00:00,2020-12-10,5,12.1,0,24,60,51.9
2020-12-10 06:00:00,2020-12-10,6,11.7,0,80,60,53.9
2020-12-10 07:00:00,2020-12-10,7,14.6,0,25,60,54.9
2020-12-10 08:00:00,2020-12-10,8,27.6,5,71,10,53.7
2020-12-10 09:00:00,2020-12-10,9,77.7,39,94,21,48.4
2020-12-10 10:00:00,2020-12-10,10,63.6,5,94,31,44.3
2020-12-10 11:00:00,2020-12-10,11,23.7,0,63,58,45.3
2020-12-10 12:00:00,2020-12-10,12,42.5,1,82,42,42.9
2020-12-10 14:00:00,2020-12-10,14,30.4,0,84,17,41.5
2020-12-10 15:00:00,2020-12-10,15,32.0,0,64,2,39.9
2020-12-10 16:00:00,2020-12-10,16,39.4,2,58,14,37.8
2020-12-10 17:00:00,2020-12-10,17,30.4,1,75,59,36.3
2020-12-10 18:00:00,2020-12-10,18,54.2,8,91,50,33.0
2020-12-10 19:00:00,2020-12-10,19,76.7,37,91,59,27.8
2020-12-10 20:00:00,2020-12-10,20,39.2,23,80,48,25.6
2020-12-10 21:00:00,2020-12-10,21,25.0,10,57,33,24.6
2020-12-10 22:00:00,2020-12-10,22,33.1,14,72,55,23.0
2020-12-10 23:00:00,2020-12-10,23,44.2,21,94,39,20.5
2020-12-11 00:00:00,2020-12-11,0,25.4,7,62,56,27.4
2020-12-11 01:00:00,2020-12-11,1,13.9,0,25,57,34.9
2020-12-11 02:00:00,2020-12-11,2,16.1,0,38,60,42.2
2020-12-11 03:00:00,2020-12-11,3,19.7,0,24,60,49.4
2020-12-11 04:00:00,2020-12-11,4,14.8,0,46,58,56.9
